The Dogma,symphonic metal//power metal//gothic metal
The Down Troddence,death metal//thrash metal//folk metal
The Downspiral to Hell,black metal//death metal//experimental metal
The Draconist,black metal
The Drowned,death metal
The Drowning,death metal//doom metal
The Dunwich Horror,metalcore metal//death metal
The Dweller,death metal
The Dyatlov Discovery,death metal
The Element,black metal//progressive metal
The Eleventh Key,metalcore metal//death metal
The Elysian Fields,black metal//death metal
The Embalmed,death metal
The Embalmers Daughter,black metal//death metal//grindcore metal
The Embodied,power metal
The Embraced,death metal
The End of All Reason,death metal
The End of Light,black metal
The Enochian,black metal
The Entropy,black metal
The Erkonauts,progressive metal
The Error Head,groove metal//thrash metal
The Eternal Blade,black metal//symphonic metal
The Eternal Pain,black metal
The Everscathed,death metal
The Evil Cell,heavy metal
The Evil Dead,death metal//thrash metal
The Evil Solstice,black metal
The Evolution,progressive metal//heavy metal
The Exile,black metal//heavy metal
The Exiled,death metal
The Exiled Martyr,metalcore metal//death metal
The Experience,progressive metal//thrash metal
The Experiment No.Q,progressive metal
The Eyes of a Traitor,metalcore metal//death metal
The Fact,thrash metal//heavy metal
The Fading,death metal
The Fall of Every Season,death metal//doom metal
The Fall of Reason,death metal
The Fall of Time,death metal//symphonic metal//progressive metal
The Fallen One,black metal//death metal
The Famine,metalcore metal//death metal
The Fateful Hour,death metal//doom metal
The Fellowship of the Ring,heavy metal
The Ferrymen,power metal
The Fifth Alliance,sludge metal
The Fifth One,black metal
The Filthy Creeps,thrash metal
The First Lie,electronic metal
The Fixed Pattern Noise,thrash metal
The Flying Humanoids,progressive metal
The Foetal Mind,black metal//doom metal
The Forgotten,groove metal//black metal//death metal
The Forsaken,death metal//thrash metal
The Foundation,progressive metal
The Four Chapters,deathcore metal
The Fuck Machine,thrash metal
The Fury,power metal//heavy metal
The Fuzz,death metal
The Garden of Martyrs,death metal
The Gate,black metal//symphonic metal//heavy metal
The Gates of Slumber,doom metal
The Gay Parade,black metal//avant-garde metal//experimental metal
The Genocide Architect,death metal
The Gentling,gothic metal
The Glassmode,progressive metal
The Glory of Hell and Death,black metal
The Goat Radio,thrash metal
The Good Kind of Mushroom,doom metal
The Grail of Sics,gothic metal
The Graven Sign,black metal//doom metal
The Great Electric Quest,heavy metal//doom metal
The Great Hanging,thrash metal//heavy metal
The Great Sabatini,sludge metal//progressive metal
The Grey Calamity,black metal
The Grief,black metal//symphonic metal//doom metal
The Grieving Process,death metal//grindcore metal
The Grindful Dead,death metal//grindcore metal
The Growling Stones,death metal//grindcore metal
The Grudge,sludge metal
The Hag,industrial metal//experimental metal
The Halfchicken,groove metal//death metal//thrash metal
The Hallowed Catharsis,deathcore metal
The Hand of Glory,metalcore metal
The Hardest Fall,death metal
The Hate Axis,black metal
The Hate Colony,metalcore metal//groove metal
The Haunting,heavy metal
The Haunting Presence,black metal//death metal
The Haven Theory,metalcore metal//death metal
The Hellevator,death metal//thrash metal
The Hidden Project,death metal
The Hole,death metal//thrash metal
The Hollowmen,death metal
The Horde of Torment,thrash metal
The Hordes,black metal//industrial metal
The Horror,death metal
The Host,black metal//death metal
The Hostage Heart,metalcore metal//thrash metal
The Hourglass,industrial metal//heavy metal
The Howl,death metal//thrash metal//heavy metal
The I Don't Know,heavy metal
The Immortal,heavy metal//speed metal
The Impact,thrash metal
The Implicate Order,black metal//progressive metal
The Infernal Sea,black metal
The Iniquity Descent,black metal
The Inmost Blight,black metal
The Institution,metalcore metal
The Invict,death metal
The Isosceles Project,progressive metal
The Joint Chiefs,thrash metal
The Judean Massacre,death metal
The Juliet Massacre,deathcore metal
The Junks of the Crossroads,thrash metal
The K,gothic metal
The KMX Band,heavy metal
The Kennedy Veil,death metal
The Kill,power metal//progressive metal//thrash metal//speed metal//grindcore metal
The Killbotz,thrash metal
The Killing Condition,death metal
The Killing Hours,progressive metal//thrash metal
The Kiss of Death,metalcore metal//thrash metal
The Konstellation,black metal//death metal//progressive metal
The Last Alliance,power metal//thrash metal
The Last Feeling,gothic metal//doom metal
The Last Felony,metalcore metal//death metal
The Last Generation,stoner metal
The Last Profanation,black metal
The Last Savior of God,death metal
The Last Surrealist,black metal//experimental metal
The Last Winter,black metal//death metal
The Last of Them,groove metal
The Legacy,power metal//gothic metal
The Leviathan's Mandible,death metal//experimental metal//grindcore metal
The Levitation Hex,death metal//avant-garde metal//progressive metal
The Lifelong Project,death metal
The Light,thrash metal
The Living End,heavy metal
The Living Fields,progressive metal//doom metal
The Loathsome Couple,sludge metal//doom metal
The Lone Madman,doom metal
The Loom of Time,progressive metal
The Lorax,black metal
The Losts,heavy metal
The Ludovico Technique,death metal//grindcore metal
The Lumberjack Feedback,sludge metal//doom metal
The Lurking Corpses,heavy metal
The MacAllister Project,power metal//folk metal
The Magik Way,black metal
The Makai,death metal//thrash metal
The Malevoiy,stoner metal//doom metal
The Mansion of Soul Drain,gothic metal//doom metal
The Many,doom metal
The Marion Crane Murder,metalcore metal//death metal
The Martyrium,black metal
The Masquerade,power metal
The Matt Parsons Band,black metal//death metal//symphonic metal
The Maximones,thrash metal
The Meanies,heavy metal
The Midnight Sky,metalcore metal
The Midwinter,death metal
The Mist,thrash metal//heavy metal
The Mist of Avalon,gothic metal//doom metal
The Mistral,death metal
The Mob,heavy metal
The Modern Age Slavery,deathcore metal//death metal
The Mongoblaster,death metal//grindcore metal
The Mosquito,heavy metal
The Moth,sludge metal
The Mound Builders,stoner metal
The Murder Industry,death metal
The Murder of My Sweet,gothic metal
The Mutilator,death metal
The Mystic Fullmoon,black metal
The Mythology,death metal
The Nails,black metal//gothic metal
The National Cemetery Orchestra,thrash metal
The Necromancer,black metal
The Nephilim Terror,black metal//death metal
The Neverland,death metal
The Nightshade,death metal
The Nihilist,death metal//doom metal
The Nihilistic Front,death metal//doom metal
The Nine Orders of Angels,metalcore metal//death metal
The Ninth Path,black metal
The Nocturnal Trap,symphonic metal//power metal
The Nod,heavy metal
The Noumenon,death metal//progressive metal
The Obliterate Plague,black metal//death metal
The Obscene Machine,death metal
The Old Garden Geranium,death metal
The Old Ones,sludge metal//stoner metal//heavy metal//doom metal
The Old Wind,doom metal
The Ominous,sludge metal//stoner metal
The Onset,black metal//death metal
The Oort Cloud,doom metal
The Opera,power metal//progressive metal
The Oracle,black metal//avant-garde metal//progressive metal//doom metal
The Ordeal,power metal//heavy metal
The Order of Apollyon,black metal//death metal
The Order of Chaos,black metal//power metal//thrash metal//heavy metal
The Ordher,death metal
The Ossuary,heavy metal//doom metal
The Other Side,heavy metal//doom metal
The Outer RIM,avant-garde metal
The Outside,thrash metal
The Owner,black metal
The Pagan Dead,black metal//death metal
The Panix,thrash metal
The Paradox Complex,death metal//grindcore metal
The Parallax,death metal//progressive metal
The Paralydium Project,progressive metal
The Past,heavy metal//doom metal
The Percent,thrash metal
The Perennial,metalcore metal//death metal
The Perfect Balance,heavy metal
The Perfect Mass,black metal//death metal//heavy metal
The Pete Flesh Deathtrip,death metal
The Phoenix,heavy metal
The Plague Doctor,black metal
The Plight,stoner metal
The Polo Hypocrisy,death metal
The Praetor,groove metal//deathcore metal//thrash metal
The Preachers,heavy metal
The Priest,progressive metal//thrash metal
The Projectionist,black metal
The Prophet's Whisper,death metal
The Prototype,death metal
The Pseudo Philosophers,progressive metal//gothic metal
The Quiet Before the Tempest,black metal
The Quiet Room,progressive metal
The Quill,stoner metal//heavy metal
The Rain,heavy metal
The Ravage Projects,thrash metal
The Raven,death metal//gothic metal//thrash metal
The Rebel Wounded,sludge metal//stoner metal
The Red Chord,metalcore metal//death metal//grindcore metal
The Red King,gothic metal
The Red Shore,deathcore metal
The Red Strike,heavy metal
The RedFlux,progressive metal
The Republic of Desire,death metal//industrial metal//thrash metal
The Resistance,death metal
The Revenant,black metal//death metal//industrial metal
The Reviled,death metal//thrash metal
The Right Wing Conspiracy,death metal//grindcore metal
The Ritual,thrash metal
The River,doom metal
The Road Vikings,power metal//heavy metal
The Roadcrew,death metal//thrash metal
The Roman Holiday,deathcore metal
The Rotting,death metal
The Royal Blood,black metal
The Ruins of Beverast,black metal//doom metal
The Sabbathian,doom metal
The Satanix,thrash metal
The Sativa League,metalcore metal
The Scarr,progressive metal
The Schoenberg Automaton,deathcore metal//death metal
The Scythe Divine,black metal//progressive metal//thrash metal
The Sean Baker Orchestra,progressive metal
The Secret,metalcore metal//black metal//grindcore metal
The Secret Life,death metal//grindcore metal
The Sect,black metal//doom metal
The Sequence of Prime,industrial metal//thrash metal
The Serpent Son,metalcore metal//death metal
The Seventh,death metal
The Seventh Cross,death metal
The Seventh Power,heavy metal//doom metal
The Shadow Order,black metal
The Shining,thrash metal
The Shiva Hypothesis,death metal
The Shortest Straw,thrash metal
The Silent,death metal
The Silent Wedding,power metal//heavy metal
The Sixth Incubator,death metal//industrial metal
The Skarekrow,progressive metal
The Skullthrone,death metal
The Slaughtered Lamb,black metal//doom metal
The Slayerking,gothic metal//doom metal
The Slightest Evil,death metal
The Slow Death,death metal//doom metal
The Smell of Death,heavy metal
The Sons of Talion,death metal
The Sorcerer,black metal
The Sorrow,metalcore metal//death metal
The Soul Within,heavy metal
The Soundbyte,avant-garde metal
The Southern Cross,heavy metal
The Sovereign,deathcore metal
The Spawn of Satan,death metal
The Spudmonsters,thrash metal
The Stagnant,death metal
The Starry Wisdom Cult,heavy metal//doom metal
The Still,thrash metal
The Stormrider,power metal
The Storyteller,power metal
The Suffering,groove metal//death metal//stoner metal//thrash metal//heavy metal
The Suicider,gothic metal
The Sun Came Up upon the Left,black metal//death metal
The Sun Through a Telescope,sludge metal//doom metal
"The Sustained Low 'C' of Richard Strauss' \"Also Sprach Zarathustra\"",black metal//doom metal
The Swill,heavy metal
The Temple of Azoth,black metal
The Tenth Circle,groove metal//death metal
The Third Eye Rapists,black metal//death metal
The Third Key,deathcore metal//death metal
The Threat Is Real,thrash metal
The Thunderlords,groove metal//thrash metal//heavy metal
The Tombers,death metal
The Tovver,black metal//doom metal
The Trauma,death metal//thrash metal
The Trousers,death metal
The True Devotion,black metal
The True Frost,black metal
The True Werwolf,black metal
The Tyrant of Manchester,black metal//experimental metal
The Ugly,black metal
The Ulcer,black metal//death metal
The Unborn,black metal//death metal//gothic metal//doom metal
The Uncreation,black metal//death metal
The Under,black metal//progressive metal
The Undergrave Experience,doom metal
The Unforclosure,groove metal//symphonic metal//power metal
The Unknown...,black metal
The Unquiet Grave,doom metal
The Unravelling,progressive metal
The Unshored,black metal//progressive metal//doom metal
The Unvoiced,gothic metal//heavy metal
The Vengeful Few,heavy metal
The Very End,groove metal
The Visions of Burning Saints,black metal
The Voice,thrash metal
The Wake of Suffering,death metal//thrash metal//grindcore metal
The Walls Concave,deathcore metal//grindcore metal
The Wandering Ascetic,black metal//death metal
The Wandering Fire,stoner metal//doom metal
The Warwolves,death metal
The Watchdogs,sludge metal//groove metal
The Way of Purity,metalcore metal//death metal
The Weeping Gate,death metal
The Welkin,heavy metal
The Whisper,gothic metal//doom metal
The Whiteness of the Whale,doom metal
The Whorehouse Massacre,sludge metal//doom metal
The Wicked End,metalcore metal
The Will of a Million,black metal
The Wimps,stoner metal
The Wizard of Doom,death metal//doom metal
The Wizards of Gore,black metal//death metal
The Wolf Council,stoner metal
The Worms,groove metal//thrash metal
The Worship of Silence,stoner metal//doom metal
The Wounded Kings,doom metal
The Wreckage,deathcore metal
The Wretched End,black metal//death metal
The Wright Valley Trio,sludge metal//doom metal
The the Myth,death metal
TheBandApart,groove metal//death metal//thrash metal
Theart,black metal
Theatre,progressive metal//heavy metal
Theatres des Vampires,black metal//gothic metal
Theatrics,heavy metal
Thee Kvlt ov Ouroboros,sludge metal
Thee Maldoror Kollective,avant-garde metal
Thee Sounds ov Decay,doom metal
Thelema,black metal//death metal//heavy metal
Thelma and Dead,metalcore metal//death metal
Thelmo Rego,progressive metal
Them,black metal//death metal//thrash metal//heavy metal
Them's Fighting Words,thrash metal
Themgoroth,black metal//gothic metal
Then Comes the Dusk,black metal
Then Kame Silence,death metal//thrash metal
Theo,heavy metal
Theocide,groove metal
Theogony,black metal//death metal//speed metal//grindcore metal
Theoktony,death metal
Theoria,black metal
Theories Divide,groove metal
Theory,power metal//progressive metal
Theory in Practice,death metal
Theosophy,black metal
Theraphim,black metal//death metal
Therapsida,metalcore metal//groove metal
There Is Chaos,black metal
Theroid,black metal//death metal
Therrions Crown,black metal
They Await,groove metal//gothic metal
They Shall Be Drowned,black metal
They Yearn for What They Fear,sludge metal
ThiSidUp,death metal
Thicket,thrash metal
Thin Line,gothic metal
Third Degree,death metal//power metal//progressive metal//thrash metal//heavy metal//grindcore metal
Third Invention,thrash metal//heavy metal
Third Island,doom metal
Third Sovereign,death metal
Third Stone from the Sun,doom metal
Third Voice,progressive metal
Third-Eye,groove metal//thrash metal
Thirteen Autumn Rituals,death metal//thrash metal
Thirvegol,death metal//thrash metal
This Addiction,thrash metal
This Belief,gothic metal
This Hate,death metal
This Is War,death metal
This Tangled Web,death metal//doom metal
This Tragedy,metalcore metal//death metal
This Weary Hour,sludge metal//doom metal
This-Colony,death metal//grindcore metal
Thisharmony,death metal//progressive metal
Thodthverdthur,heavy metal
Tholus,death metal//progressive metal
Thonian Horde,black metal
Thor,black metal//power metal//thrash metal//heavy metal
Thor Throne,black metal
Thoracopagus,death metal//grindcore metal
Thorax,thrash metal//heavy metal
Thoraxembalmer,black metal
Thoren,death metal//progressive metal
Thorgal,black metal
Thorgen,heavy metal
Thorgilm,heavy metal
Thormianak,black metal
Thorn Burial,thrash metal
Thornafire,death metal
Thornclad,thrash metal
Thorned,black metal
Thornfrost,black metal
Thornium,black metal
Thorns of Acanthus,death metal//doom metal
Thorns of Compassion,black metal//death metal
Thorns of Torment,death metal
Thorns of Vein,black metal
Thornsick,thrash metal
Thornslaughter,death metal
Thornspawn,black metal
Thornsroot,black metal
Thornus,heavy metal
Thornwill,heavy metal
Thorny Wreath,black metal//death metal
Thorybos,black metal//death metal
Thoten,power metal
Thoth Amon,heavy metal
Thoth Nemesis,black metal//thrash metal
Thou Supreme Art,black metal
Thought Sphere,progressive metal
Thoughts Factory,progressive metal
Thoughts from a Padded Room,death metal
Thousand Eyes,death metal
Thousand Tribes,black metal//doom metal
Thousandfold,power metal//thrash metal
Thousands Shall Fall,black metal
Thraciar,death metal
Thragedium,progressive metal//doom metal//folk metal
Thram,thrash metal//heavy metal
Thrash,thrash metal
Thrash A.D.,death metal//thrash metal
Thrash Avenger,thrash metal//heavy metal
Thrash Bombz,thrash metal
Thrash Can,thrash metal//heavy metal
Thrash Forward,thrash metal
Thrash Hold,power metal//thrash metal
Thrash M,thrash metal
Thrash Manifest,thrash metal
Thrash Motel,thrash metal
Thrash Tropical,thrash metal
Thrash or Die,thrash metal
ThrashDixion,thrash metal
Thrashantos,thrash metal
Thrasher,death metal//thrash metal//heavy metal//speed metal//grindcore metal
Thrasher Beer,thrash metal
Thrasher Death,thrash metal//speed metal
Thrashera,thrash metal
Thrasheta,thrash metal
Thrashfire,thrash metal
Thrashgresion,thrash metal
Thrashgresor,thrash metal
Thrashhold,groove metal//thrash metal
Thrashing Machine,groove metal//thrash metal
Thrashing Pumpguns,thrash metal
Thrashtic Fibrosis,thrash metal
Thrasshole,thrash metal
Thrauma,thrash metal
Thraw,thrash metal
Thrawsunblat,black metal//folk metal
Thraxis,thrash metal//heavy metal
Threat,groove metal//power metal//thrash metal//heavy metal
Threatenol,death metal//thrash metal
Three Hour Ceasefire,death metal//thrash metal
Three Minutes of Hate,metalcore metal//death metal
Three Pound Trigger,death metal//progressive metal
Three Sixes,industrial metal//thrash metal
Threefold Law,doom metal
Threering,heavy metal
Threnodist,death metal
Threnody,black metal//death metal//power metal//progressive metal//thrash metal//doom metal
Thresh,groove metal//thrash metal
Threshing Sledge,thrash metal//speed metal
Threshold Sicks,metalcore metal//thrash metal
Threshold of Pain,death metal//progressive metal//thrash metal//doom metal
Thriskelion,black metal//death metal
Thrive,heavy metal
Thrive and Decay,death metal
Thriven,metalcore metal//groove metal
Throaat,black metal//thrash metal//speed metal
Throane,black metal
Throatplunger,death metal//grindcore metal
Throb Ritual,death metal
Throb of Offal,death metal//grindcore metal
Throes,sludge metal//deathcore metal//black metal//death metal//avant-garde metal//doom metal
Throes of Dawn,black metal//progressive metal
Throes of Perdition,death metal//thrash metal
Throm,sludge metal//doom metal
Throne of Evil,black metal
Throne of Hatred,metalcore metal//death metal
Throne of Isen,black metal
Throne of Legions,death metal
Throne of Naya,black metal//death metal
Throne of Pagan,death metal//gothic metal
Throne of Splendour,black metal
Throne ov Blood,black metal
Throned,black metal
Thrones of Scorn,black metal
Thrones of the Tyrant,death metal
Thronvolk,pagan metal//folk metal
Throttle,power metal//thrash metal//heavy metal
Through Ashes,death metal
Through Blunt Castration,death metal//grindcore metal
Through Chaos & Solitude,black metal
Through the Ashes,metalcore metal//death metal//thrash metal
Through the Dark,black metal
Through the Eyes of Carrion,black metal
Throw Me in the Crater,sludge metal//doom metal
Throwdown,metalcore metal//groove metal
Thrown,black metal//heavy metal//doom metal
Thrown into Being,black metal//folk metal
Thrown into Chaos,groove metal//deathcore metal
Thrudvangar,black metal//viking metal
Thrust,power metal//thrash metal//heavy metal
Thuggery,death metal//doom metal
Thulcandra,black metal//death metal
Thule,black metal
ThunDarkma,gothic metal
Thunda,heavy metal
Thunder Age,progressive metal//heavy metal
Thunder Emperor,groove metal//thrash metal
ThunderWorks,death metal
Thunderbold,heavy metal
Thunderbolt Brigade,black metal
Thunderbrew,heavy metal
Thunderdome,power metal//heavy metal
Thunderfire,heavy metal
Thunderhoof,thrash metal//doom metal
Thunderkraft,death metal//industrial metal//folk metal
Thunderscreamm,heavy metal
Thunderstorm,black metal//power metal//heavy metal//doom metal
Thunderwitch,stoner metal
Thus Abhor,black metal//death metal
Thuule Gothica,gothic metal
Thy Apokalypse,black metal
Thy Bleeding Skies,death metal
Thy Demise,death metal
Thy Dying Light,black metal
Thy Emptiness,gothic metal//doom metal
Thy Endless Wrath,black metal
Thy Feeble Saviour,black metal
Thy Flesh Consumed,death metal
Thy Forsaken,death metal//thrash metal
Thy Grief Eternal,death metal//doom metal
Thy Hideous Wake,death metal
Thy Legacy,death metal
Thy Light,black metal
Thy Repentance,black metal
Thy Revelation,death metal
Thy Rites,black metal//death metal
Thy Serpent,black metal
Thy Shadows,death metal//thrash metal
Thy Shall Die,death metal
Thy Spellcraft,heavy metal
Thy Vast Despair,black metal
Thy Wicked,black metal//viking metal
Thyatira,heavy metal
Tiananogue,progressive metal
Tiara,doom metal
Tiarra,gothic metal
Tiberium,thrash metal
Tiburon,death metal
Ticket to Hell,black metal//death metal//thrash metal
Tickle,doom metal
Tidal Wave,thrash metal//heavy metal
Tideless,death metal//doom metal
Tides of Eternity,doom metal
Tiefe,black metal
Tiger Bay,heavy metal
Tigerleech,stoner metal
Tiilipiippu,progressive metal
Tilaris,viking metal
Tile,sludge metal//doom metal
Till Thy Dying Day,death metal//thrash metal
Tiluland,power metal
Tim Black,stoner metal//doom metal
Tim Donahue,progressive metal
Tim Draksler,progressive metal//thrash metal
Time Crypt,black metal//death metal
Time Ends,death metal//thrash metal
Time Grid,progressive metal
Time Haven Club,progressive metal
Time Heals Nothing,black metal
Time Kills Everything,metalcore metal//experimental metal//grindcore metal
Time Requiem,power metal
Time for Vultures,groove metal//thrash metal
Time of Death,avant-garde metal//progressive metal
Time to Kill,thrash metal
TimeDust,power metal
TimeMage,progressive metal
Timebomb,thrash metal
Timecry,death metal//symphonic metal//gothic metal
Timeghoul,death metal
Timehusk,doom metal
Timeless Necrotears,black metal//doom metal
Timeless Oceans,symphonic metal//progressive metal
Times Have Changed,death metal//thrash metal
Timesand,power metal//heavy metal
Timeshift,progressive metal
Timestorm,power metal//progressive metal
Timo Rautiainen,heavy metal
Timo Tolkki's Avalon,symphonic metal//power metal
Timor Trail,doom metal
Timor Vitae,black metal
Tintagel,black metal//death metal
Tip the Balance,power metal//progressive metal//thrash metal
Tipsy Slut,heavy metal
Titan,sludge metal//death metal//thrash metal//heavy metal//speed metal
Titanesk,metalcore metal//thrash metal
Titanis,doom metal
Titans Eve,thrash metal
Titans of Industry,progressive metal//heavy metal
Titanum,death metal
Tiwah,black metal//thrash metal
Tixotropia,power metal//progressive metal
Tlillan Calmecac,black metal//folk metal
To All That Fail,metalcore metal
To Be Fed,avant-garde metal
To Dust,death metal//thrash metal//grindcore metal
To Elysium,gothic metal
To Engineer an Exorcist,deathcore metal
To Feed of Flesh,death metal
To Murder Drive,groove metal
To Separate the Flesh from the Bones,death metal
To the Flesh,death metal
To the Marrow,death metal//progressive metal//thrash metal
To the Pain,power metal//thrash metal
To-Mera,progressive metal
ToShredsYouSay?!?,groove metal//death metal
Tobacco Smoke Enema,death metal//grindcore metal
Toccata,heavy metal
Tod Huetet Uebel,black metal
Todesbonden,gothic metal//doom metal
Todesfaust,black metal
Todeskult,black metal
Todeslaut,black metal
Todesnacht,black metal
Todesrune,black metal
Todesschwadron,black metal
Todesvater,black metal//death metal
Todeszone,black metal
Todfeind,black metal
Tokyo Rose,heavy metal
Toledo Steel,heavy metal
Toluca,black metal
Tomahawk,heavy metal
Tomb of Ligeia,black metal//death metal
Tombe,death metal
Tombgrinder,stoner metal//doom metal
Tombstone Crow,groove metal//thrash metal
Tombstones,death metal//stoner metal//thrash metal//doom metal
Tomes,thrash metal//doom metal
Tomhet,black metal
Tommy Stewart,doom metal
Tomorrow,heavy metal//doom metal
Tomorrow Brings New Blood,metalcore metal//groove metal
Tomorrow's Demise,black metal
Tomorrow's Dream,doom metal
Ton,sludge metal//thrash metal
Tond,black metal//symphonic metal//folk metal
Tone,sludge metal//black metal
Tony Fredianelli,avant-garde metal//thrash metal
Tony MacAlpine,progressive metal
Too Bad,heavy metal
Tool Silence,power metal
Tools of Torture,death metal
Top Hats and Effigies,avant-garde metal
Top Heavy,heavy metal
Toque de Queda,heavy metal
Tor Marrock,death metal//gothic metal
Tora,death metal//thrash metal
Tora Orphan,heavy metal
Torah,heavy metal
Torax,death metal//thrash metal//grindcore metal
Torch of War,black metal//death metal
Torcher,death metal//thrash metal//heavy metal
Torching Paradise,death metal
Torchure,death metal
Toreva,black metal
Torf,sludge metal//stoner metal
Torka,black metal
Torke,black metal//thrash metal
Torman Maxt,progressive metal
Torment Id,black metal//death metal
Torment Penetrated,death metal
Torment of Abyss,black metal
Tormentor,black metal//death metal//power metal//thrash metal//heavy metal//speed metal
Tormentor 666,black metal
Tormentor of Christian Souls,black metal
Tormentula,black metal//thrash metal
Torn,death metal
Torn Apart,death metal
Torn Requiem,metalcore metal//death metal
Torn the Fuck Apart,groove metal//death metal
Torpore,sludge metal//doom metal
Torquemada 1488,thrash metal//heavy metal
Torquemeda,progressive metal
Torqverem,black metal
Torre de Ossos,black metal//death metal
Torrefy,thrash metal
Torrens Conscientium,death metal//doom metal
Torrential Reign,power metal//heavy metal
Torrid,heavy metal
Torrid Misery,death metal
Torrid Remains,death metal
Torrod,power metal//heavy metal
Torsectomy,death metal//grindcore metal
Torsion,death metal
Torso Ripper,death metal
Tort,sludge metal
Tortuga,stoner metal//heavy metal//doom metal
Tortuosa,groove metal//thrash metal
Tortur,black metal//death metal
Torture,death metal//thrash metal//grindcore metal
Torture Chain,black metal
Torture Chamber,black metal//death metal//thrash metal
Torture Droid,death metal
Torture Garden,black metal//death metal//doom metal
Torture Goregrinder,death metal
Torture Tomb,black metal
Tortured,metalcore metal//black metal//death metal//thrash metal//grindcore metal
Tortured Existance,thrash metal
Tortured Existence,thrash metal
Tortured Soul,death metal
Tortured Souls,groove metal//thrash metal
Tortured Sun,death metal//thrash metal
Tortured Voice,black metal
Tortured Whore,death metal
Tortured by Schizophrenia,heavy metal
Torturized,death metal
Torturor,death metal
Torturous Endevilment,death metal
Torturous Inception,death metal
Torturya,death metal
Tortus,heavy metal
Torvara,black metal//thrash metal
Torver,black metal
Torzer,death metal//thrash metal
Toscrew,black metal//doom metal
Toska,black metal
Total Badass,thrash metal
Total Despair,death metal
Total Eclipse,power metal//thrash metal//heavy metal
Total Fallout,death metal//grindcore metal
Total Hate,black metal//thrash metal
Total Metal,black metal//death metal//thrash metal
Total Misanthropy,black metal
Total Ruination,thrash metal
Total Terror,death metal
Totaler Krieg,black metal
Totalselfhatred,black metal
Totengeist,black metal
Totengift,black metal
Totenmond,death metal//progressive metal
Totenrunen,black metal
Totenstille,black metal//death metal//gothic metal//industrial metal
Totenwache,black metal
Toter Winter,black metal
Tothamon,death metal
Tothic,heavy metal
Totvm,black metal//avant-garde metal
Touch of Death,death metal
Touchdown,heavy metal
Tourment Noir,black metal//death metal
Towards End Rapture,death metal//thrash metal
Towards Prophecy,death metal//thrash metal
Tower of Babel,black metal
Tower of Flies,black metal//death metal
Tower of Silence,death metal
Towering,sludge metal//death metal//doom metal
Towering Filth,black metal
Towering Pyre,black metal
Towers of Flesh,black metal//death metal
Towers of Flesh and Blood,death metal
Towersound,heavy metal
Towne Cryer,power metal//thrash metal//heavy metal
Toxemia,death metal//grindcore metal
Toxic Avenger,thrash metal
Toxic Carnage,thrash metal
Toxic Diva,heavy metal
Toxic Evolution,thrash metal
Toxic Holocaust,black metal//thrash metal//speed metal
Toxic Inc.,heavy metal
Toxic Ritual,thrash metal
Toxic Terror,thrash metal
ToxicDose,thrash metal
Toxicarm,heavy metal//speed metal
Toxicdeath,death metal
Toxicera,death metal
Toxico,thrash metal
Toxico Capital,grindcore metal
Toxicon,groove metal
Toxifix,thrash metal
Toxik Shokk,thrash metal//speed metal
Toxikith,thrash metal//heavy metal
Toxikull,thrash metal//heavy metal
Toxodeth,black metal//death metal
Toxoplazmoziz,black metal//death metal
Toxxic Toyz,heavy metal
Toy,heavy metal
Toyz,progressive metal
Tr0ncock,electronic metal//black metal//death metal
Traboute,death metal//progressive metal
Trabuco,heavy metal
Tracctica,heavy metal
Trace,thrash metal//heavy metal
Trace Faire,power metal
Track,heavy metal
Tractor Pulling,heavy metal
Tractor Terror,death metal//grindcore metal
Tractors,power metal//heavy metal
Trade Mark,heavy metal
Tradewind,progressive metal//doom metal
Trading Fate,heavy metal
Tragedian,power metal//speed metal//doom metal
Tragedy Begins,black metal//industrial metal
Tragedy Garden,gothic metal//doom metal
Tragic Cause,thrash metal
Tragic Death,black metal
Tragic Performance,heavy metal
Tragico Siglo,heavy metal
Tragim,deathcore metal
Tragoedia,power metal
Tragos Adein,black metal//folk metal
Trahald,black metal
Trail of Blood,death metal//thrash metal
Trail of Murder,heavy metal
Trail of Tears,black metal//gothic metal
Train Arrival,groove metal//progressive metal
Trais,heavy metal
Traitor,black metal//death metal//power metal//progressive metal//thrash metal//heavy metal//speed metal//grindcore metal
Traitors,death metal//grindcore metal
Trajeto de Cabra,black metal//death metal
Tralkaukan,grindcore metal
Tranatopsy,death metal
Tranquil,death metal
Tranquil Passing,death metal
Tranqvillitas Maris,doom metal
Trans-Siberian Orchestra,progressive metal
Transcendence,death metal//power metal//progressive metal//thrash metal//heavy metal//doom metal
Transcendent,black metal//death metal//symphonic metal//heavy metal
Transcending Mortality,power metal//progressive metal
Transcension,death metal//power metal
Transdimensions,death metal
Transe,progressive metal//industrial metal
Transeat,thrash metal
Transentience,symphonic metal//power metal
Transfiguration,doom metal
Transgresor,thrash metal//heavy metal
Transgresser,thrash metal//speed metal
Transhuman,death metal//progressive metal
Transiency,death metal//gothic metal//doom metal
Transient,death metal//progressive metal//grindcore metal
Transient Messiah,death metal
Transilience,progressive metal//thrash metal
Transito Libre,power metal
Transitus Mortalis,black metal
Transmigration,gothic metal
Transmission,progressive metal//gothic metal//industrial metal
Transmundane,death metal
Transparent,thrash metal
Transport League,sludge metal//doom metal
Trapaw,deathcore metal//death metal
Trapjaw,death metal//thrash metal
Trapped in the Morgue,death metal
